design_id,spec_id,design_type,rtl_chars,module_count,spec_text,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message
ni_16_nn_4_ne_8_wd_32_opd_3_0,ni_16_nn_4_ne_8_wd_32_opd_3_0-spec-3,,0,0,"Verify that in state S0, the next state is S1 when in_J is all zeros (bitwise OR equals 0), otherwise the next state is S3",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_4_0,ni_16_nn_4_ne_8_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 (2'b00) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_4_0,ni_16_nn_4_ne_8_wd_32_opd_4_0-spec-2,,0,0,"Verify that the FSM state transitions follow the specified state machine logic: S0→S2, S2→S1 when in_B==1 else S2→S0, S1→S2 when in_I!=0 else S1→S3, and S3→S0",1.0,1.0,1.0,6,0,0,6,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_4_0,ni_16_nn_4_ne_8_wd_32_opd_4_0-spec-3,,0,0,Verify that the state register only updates on the positive edge of clk and maintains its value between clock cycles when reset_ is high,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the same clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-2,,0,0,"Verify that the FSM state transitions follow the specified sequence: S0 -> S1 always, S1 -> S2 when (~^(in_B) ^ in_N) is true, S1 -> S3 when ^ (in_E) is true, S1 -> S0 otherwise, S2 -> S0 always, and S3 -> S1 always",1.0,0.8333333333333334,0.8333333333333334,5,1,0,6,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-3,,0,0,"Verify that fsm_out is never assigned a value, and since fsm_out is declared as a reg but never driven in any procedural block, it will retain its uninitialized value, which should be fixed by properly assigning fsm_out <= state in the always_ff block",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register synchronously resets to S0 (3'b000) at the next positive clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM state transitions only occur at positive clock edges and that the state remains stable between clock cycles,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-3,,0,0,Check that the FSM never reaches an undefined state - the state register should always contain one of the valid states S0 through S7 (3-bit values 000 through 111),1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_3_0,ni_16_nn_8_ne_16_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state is set to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_3_0,ni_16_nn_8_ne_16_wd_32_opd_3_0-spec-2,,0,0,Verify that the FSM never reaches an undefined state (state always remains within S0-S7),1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_3_0,ni_16_nn_8_ne_16_wd_32_opd_3_0-spec-3,,0,0,Verify that states S2 and S5 have no outgoing state transitions (next_state retains previous value when entering these states),1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_4_0,ni_16_nn_8_ne_16_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_4_0,ni_16_nn_8_ne_16_wd_32_opd_4_0-spec-2,,0,0,Verify that fsm_out always equals the current state value,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_4_0,ni_16_nn_8_ne_16_wd_32_opd_4_0-spec-3,,0,0,"Check that state transitions follow the defined state machine graph, where S0 always goes to S1, S1 always goes to S7, and S7 always goes to S3",1.0,1.0,1.0,3,0,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_5_0,ni_16_nn_8_ne_16_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_5_0,ni_16_nn_8_ne_16_wd_32_opd_5_0-spec-2,,0,0,Verify that the FSM never reaches an invalid state outside the range S0-S7,1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_16_wd_32_opd_5_0,ni_16_nn_8_ne_16_wd_32_opd_5_0-spec-3,,0,0,Verify that state S7 has no outgoing transitions (the FSM deadlocks in S7),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_2_0,ni_16_nn_8_ne_24_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_2_0,ni_16_nn_8_ne_24_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM never enters an undefined state (state must always be one of S0 through S7),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_2_0,ni_16_nn_8_ne_24_wd_32_opd_2_0-spec-3,,0,0,"Check that state S4 acts as a deadlock state - once entered, the FSM never transitions to any other state",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is asserted (logic 0), the state register synchronously resets to S0 (3'b000) regardless of the current state value",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-2,,0,0,"Verify that the FSM state transitions always remain within the valid state range of 3'b000 to 3'b111, never entering undefined or X states during any transition from S0 through S7",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-3,,0,0,"Verify that from state S1, exactly one of four mutually exclusive transitions occurs: to S2 when in_F equals 1, to S4 when ((in_L ^ in_I) ^ in_K) is true, to S7 when ((in_E ^ in_I) ^ (in_L == 0)) is true, or to S6 as the default condition",1.0,0.5,0.5,2,2,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_4_0,ni_16_nn_8_ne_24_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_4_0,ni_16_nn_8_ne_24_wd_32_opd_4_0-spec-2,,0,0,Verify that the FSM never enters an undefined state (state always remains within S0-S7),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_4_0,ni_16_nn_8_ne_24_wd_32_opd_4_0-spec-3,,0,0,"Verify that from state S3, the next_state is always S4 regardless of input conditions",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register synchronously resets to S0 at the next positive clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-2,,0,0,"Verify that the FSM state transitions only occur on positive clock edges when reset_ is high, and that next_state remains stable between clock edges",1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-3,,0,0,"Verify that the state transitions follow the combinational logic specified in the case statement for all 8 states (S0 through S7), ensuring that from any given state, the next state is determined exclusively by the current state and input conditions",0.0,0.0,0.0,0,0,0,8,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_2_0,ni_16_nn_8_ne_32_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (3'b000) in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_2_0,ni_16_nn_8_ne_32_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM output (fsm_out) always equals the current state value,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_2_0,ni_16_nn_8_ne_32_wd_32_opd_2_0-spec-3,,0,0,"Verify that once the FSM reaches state S7, it remains in S7 indefinitely (since S7 has no state transitions defined)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_3_0,ni_16_nn_8_ne_32_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is negated (low), the state register transitions to S0 in the same clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_3_0,ni_16_nn_8_ne_32_wd_32_opd_3_0-spec-2,,0,0,Verify that the FSM never reaches an invalid state outside the range S0-S7 (states are always 3-bit values 000-111),1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_3_0,ni_16_nn_8_ne_32_wd_32_opd_3_0-spec-3,,0,0,Verify that state S6 always unconditionally transitions to S7 in the next cycle (no input dependencies),1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_4_0,ni_16_nn_8_ne_32_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is asserted (low), the state register resets to S0 (3'b000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_4_0,ni_16_nn_8_ne_32_wd_32_opd_4_0-spec-2,,0,0,"Verify that the FSM state transitions always follow the next_state logic defined in the combinational always_comb block, and the state only changes on the positive edge of clk when reset_ is de-asserted",1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_4_0,ni_16_nn_8_ne_32_wd_32_opd_4_0-spec-3,,0,0,"Verify that the FSM output fsm_out correctly reflects the current state value, and that all state transitions remain within the valid state encoding range (S0 through S7, 3'b000 to 3'b111)",1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register transitions to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,0,Verify that the FSM never reaches an invalid state - the state register always remains within the valid range of S0 through S7 (3'b000 through 3'b111),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,0,"Verify that state transitions only occur on the positive edge of clk when reset_ is high, following the combinational logic specified in the next_state case statement",0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_2_0,ni_16_nn_8_ne_8_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_2_0,ni_16_nn_8_ne_8_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM never reaches an undefined state (the state register always contains one of S0 through S7),1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_2_0,ni_16_nn_8_ne_8_wd_32_opd_2_0-spec-3,,0,0,"Verify that when in S3 and both in_G and in_J are true, the next state is S4, otherwise the next state is S6",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_3_0,ni_16_nn_8_ne_8_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is negated (low), the state register resets to S0 (3'b000) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_3_0,ni_16_nn_8_ne_8_wd_32_opd_3_0-spec-2,,0,0,"Verify that the FSM always transitions from S0 to S3 when in_N has all bits set to 1 (reduction AND is true), otherwise transitions to S7",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_3_0,ni_16_nn_8_ne_8_wd_32_opd_3_0-spec-3,,0,0,Verify that states S4 and S5 form a 2-state oscillating loop where S4 transitions to S5 and S5 transitions back to S4,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_4_0,ni_16_nn_8_ne_8_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 immediately",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_4_0,ni_16_nn_8_ne_8_wd_32_opd_4_0-spec-2,,0,0,"Verify that state S7 transitions to S0 only when ((in_G != 'd0) ^ in_A) is true, to S1 only when ((in_F == in_M) == 'd1) is true, and to S6 otherwise",1.0,0.0,0.0,0,3,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_4_0,ni_16_nn_8_ne_8_wd_32_opd_4_0-spec-3,,0,0,"Verify that from state S1, if in_M equals 'd0 then next_state becomes S2, otherwise next_state becomes S5",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_5_0,ni_16_nn_8_ne_8_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register synchronously resets to S0 at the next posedge clk",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_5_0,ni_16_nn_8_ne_8_wd_32_opd_5_0-spec-2,,0,0,"Verify that when in state S0, the next_state is always S4 regardless of input values",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_16_nn_8_ne_8_wd_32_opd_5_0,ni_16_nn_8_ne_8_wd_32_opd_5_0-spec-3,,0,0,"Verify that in state S3, next_state transitions to S1 when (in_F OR (in_G XOR in_K)) is true, otherwise transitions to S5",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low (negedge), state transitions to S0 in the same clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM never reaches an undefined state - all next_state assignments from states S0-S15 must result in valid states between S0 and S15,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-3,,0,0,"Verify that from state S0, the state always transitions to S9 in the next cycle, regardless of input values",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_3_0,ni_4_nn_16_ne_16_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_3_0,ni_4_nn_16_ne_16_wd_32_opd_3_0-spec-2,,0,0,"Verify that from state S0, next_state becomes S6 when (in_D || in_A) is true, otherwise next_state becomes S7",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_3_0,ni_4_nn_16_ne_16_wd_32_opd_3_0-spec-3,,0,0,"Verify that from state S15, if (in_C != in_D) then next_state is S0, else if (in_D && in_C) then next_state is S5, otherwise next_state is S8",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_4_0,ni_4_nn_16_ne_16_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register resets to S0 (4'b0000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_4_0,ni_4_nn_16_ne_16_wd_32_opd_4_0-spec-2,,0,0,"Verify that the FSM always transitions from S0 to S11, then to S1, establishing a fixed initialization sequence regardless of input values",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_4_0,ni_4_nn_16_ne_16_wd_32_opd_4_0-spec-3,,0,0,"Verify that state S3, S4, S8, S9, S12, and S14 have no outgoing state transitions (latch inference potential)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_5_0,ni_4_nn_16_ne_16_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted (low), the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_5_0,ni_4_nn_16_ne_16_wd_32_opd_5_0-spec-2,,0,0,"Verify that the state machine follows legal transitions according to the case statement (e.g., S0→S1, S1→S5, S5→S3, S15→S9, S8→S12)",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_16_wd_32_opd_5_0,ni_4_nn_16_ne_16_wd_32_opd_5_0-spec-3,,0,0,Verify that the fsm_out signal equals the current state value (S0 through S15) at all times,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_2_0,ni_4_nn_16_ne_32_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_2_0,ni_4_nn_16_ne_32_wd_32_opd_2_0-spec-2,,0,0,Verify that state transitions only occur on positive clock edges when reset_ is high,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_2_0,ni_4_nn_16_ne_32_wd_32_opd_2_0-spec-3,,0,0,Verify that fsm_out always reflects the current state value,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_3_0,ni_4_nn_16_ne_32_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_3_0,ni_4_nn_16_ne_32_wd_32_opd_3_0-spec-2,,0,0,Verify that state S4 has no outgoing transitions and causes the FSM to latch its current state indefinitely,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_3_0,ni_4_nn_16_ne_32_wd_32_opd_3_0-spec-3,,0,0,Verify that fsm_out always reflects the current state value on every clock cycle,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is asserted (low), the state register resets to S0 (4'b0000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-2,,0,0,Verify that the state machine never enters an undefined state - the state register always maintains a valid 4-bit value between S0 and S15,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-3,,0,0,"Verify that the fsm_out output is never assigned a value - the output port is declared but no logic drives it, making it a floating signal",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_5_0,ni_4_nn_16_ne_32_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_5_0,ni_4_nn_16_ne_32_wd_32_opd_5_0-spec-2,,0,0,Verify that state S9 has no outgoing transitions (next_state remains undefined),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_32_wd_32_opd_5_0,ni_4_nn_16_ne_32_wd_32_opd_5_0-spec-3,,0,0,Check that all state transitions only occur on positive clock edges when reset_ is high,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_2_0,ni_4_nn_16_ne_48_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, state register transitions to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_2_0,ni_4_nn_16_ne_48_wd_32_opd_2_0-spec-2,,0,0,Verify that state S5 acts as a terminal state with no outgoing transitions,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_2_0,ni_4_nn_16_ne_48_wd_32_opd_2_0-spec-3,,0,0,Verify that fsm_out correctly reflects the current state value at all times,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_3_0,ni_4_nn_16_ne_48_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is asserted (low), the state register resets to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_3_0,ni_4_nn_16_ne_48_wd_32_opd_3_0-spec-2,,0,0,Verify that the state transitions only occur on the positive edge of clk when reset_ is de-asserted (high),0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_3_0,ni_4_nn_16_ne_48_wd_32_opd_3_0-spec-3,,0,0,Verify that the fsm_out output always reflects the current state value (state == fsm_out),1.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_4_0,ni_4_nn_16_ne_48_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (4'b0000) at the next posedge clk",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_4_0,ni_4_nn_16_ne_48_wd_32_opd_4_0-spec-2,,0,0,"Verify that the state register only updates on posedge clk when reset_ is high, and next_state is used as the next value",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_4_0,ni_4_nn_16_ne_48_wd_32_opd_4_0-spec-3,,0,0,"Verify that state S11 is a terminal state where next_state is not assigned (latch inference potential), and once entered, the FSM remains in S11 indefinitely",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_5_0,ni_4_nn_16_ne_48_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register synchronously resets to S0 at the next posedge clk",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_48_wd_32_opd_5_0,ni_4_nn_16_ne_48_wd_32_opd_5_0-spec-2,,0,0,Verify that state transitions always follow the next_state logic defined in the combinational case statement for each state S0 through S15,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
